index,value,kor,English,Japanese,ChineseSimplified,ChineseTraditional,Russian,French,Spanish,Vietnamese
542,0,진정한 스타의 증표! 캐릭터를 감싸는 신비로운 오라로 능력치와 비주얼을 동시에 챙기세요.,The mark of a true star! Secure both stats and visuals with a mysterious aura enveloping your character.,真のスターの証！キャラクターを包み込む神秘的なオーラで、ステータスとビジュアルの両方を向上させよう。,真正的明星标志！神秘的光环笼罩着你的角色，提升你的各项属性，增强视觉效果。,真正的明星標誌！神秘的光環籠罩著你的角色，提升你的各項屬性，增強視覺效果。,"Признак настоящей звезды! Обеспечьте своему персонажу не только отличные характеристики, но и привлекательный внешний вид, окутанный таинственной аурой.",La marque d'une véritable star ! Obtenez des statistiques et un style visuel exceptionnels grâce à une aura mystérieuse qui enveloppe votre personnage.,¡La marca de una verdadera estrella! Mejora tanto tus estadísticas como tu apariencia con un aura misteriosa que envuelve a tu personaje.,Dấu ấn của một ngôi sao thực thụ! Sở hữu cả chỉ số và hình ảnh ấn tượng với hào quang bí ẩn bao trùm nhân vật của bạn.
543,0,골드,Gold,金,金子,金子,Золото,Or,Oro,Vàng
544,0,복구석,Restoration stone,修復用石材,修复石,修復石,Реставрационный камень,Pierre de restauration,Piedra de restauración,Đá phục chế
545,0,회종시계,clock,クロック,钟,鐘,часы,horloge,reloj,cái đồng hồ
546,0,뽑기 코인,Gacha Coins,ガチャコイン,扭蛋币,扭蛋幣,Монеты Гача,Pièces Gacha,Monedas Gacha,Xu Gacha
547,0,마블 코인,Marvel Coin,マーベルコイン,漫威硬币,漫威硬幣,Монета Marvel,Pièce Marvel,Moneda Marvel,Đồng xu Marvel
548,0,추억의 뽑기를해서 다양한 보상을 얻어보자고!,Let's try the nostalgic gacha and get various rewards!,懐かしのガチャに挑戦して、様々な報酬を手に入れよう！,来体验一下怀旧扭蛋游戏，赢取各种奖励吧！,來體驗懷舊扭蛋遊戲，贏取各種獎勵吧！,Давайте попробуем сыграть в ностальгическую гача-игру и получим разные награды!,Essayons ce gacha nostalgique et obtenons diverses récompenses !,¡Probemos el gacha nostálgico y consigamos diversas recompensas!,Hãy thử vận ​​may với trò chơi gacha hoài cổ và nhận nhiều phần thưởng hấp dẫn!
549,0,주사위를 돌려 다양한 보상을 획득하세요.,Roll the dice to win various rewards.,サイコロを振って様々な報酬を獲得しよう。,掷骰子赢取各种奖励。,擲骰子贏取各種獎勵。,"Бросьте кубики, чтобы выиграть различные награды.",Lancez les dés pour gagner diverses récompenses.,Lanza los dados para ganar diversas recompensas.,Hãy tung xúc xắc để giành được nhiều phần thưởng khác nhau.
550,0,일괄 수령,Bulk receipt,大量受領,批量收货,大量收貨,Оптовый чек,Réception groupée,Recibo por volumen,Biên lai số lượng lớn
551,0,기기 변경,CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,CHANGE,CHANGE
552,0,<color=red>기기 변경</color> 를 작성하고\n데이터를 저장 후 기기를 변경해주세요,Please fill out <color=red>Change Device</color> and save the data before changing the device.,デバイスを変更する前に、<color=red>デバイス変更</color>に必要事項を入力してデータを保存してください。,请在更换设备前填写<color=red>更换设备</color>并保存数据。,請在更換設備前填寫<color=red>更換設備</color>並儲存資料。,"Пожалуйста, заполните форму <color=red>Замена устройства</color> и сохраните данные перед заменой устройства.",Veuillez remplir le formulaire <color=red>Changer d'appareil</color> et enregistrer les données avant de modifier l'appareil.,"Por favor, rellene el formulario <color=red>Cambiar dispositivo</color> y guarde los datos antes de cambiar el dispositivo.",Vui lòng điền vào biểu mẫu <color=red>Thay đổi thiết bị</color> và lưu dữ liệu trước khi thay đổi thiết bị.
553,0,저장,save,保存,节省,節省,сохранять,sauvegarder,ahorrar,cứu
554,0,<color=red>20글자</color> 까지 가능합니다.,Up to 20 characters are allowed.,最大20文字まで入力可能です。,最多允许输入20个字符。,最多允許輸入20個字元。,Допускается до 20 символов.,20 caractères maximum sont autorisés.,Se permiten hasta 20 caracteres.,Mỗi người được phép nhập tối đa 20 ký tự.
555,0,계정 삭제,Delete account,アカウントを削除,删除帐户,刪除帳戶,Удалить аккаунт,Supprimer le compte,Eliminar cuenta,Xóa tài khoản
556,0,<color=red>Delete</color> 를 작성하고\n삭제버튼을 누르면 삭제됩니다.,Write <color=red>Delete</color> and press the delete button to delete it.,「<color=red>削除</color>」と入力して削除ボタンを押すと削除されます。,输入<color=red>删除</color>，然后按删除键将其删除。,輸入<color=red>刪除</color>，然後按刪除鍵將其刪除。,"Напишите <color=red>Удалить</color> и нажмите кнопку удаления, чтобы удалить его.",Saisissez <color=red>Supprimer</color> et appuyez sur le bouton Supprimer pour le supprimer.,Escribe <color=red>Eliminar</color> y pulsa el botón de eliminar para borrarlo.,Viết <color=red>Xóa</color> và nhấn nút xóa để xóa nó.
557,0,삭제,delete,消去,删除,刪除,удалить,supprimer,borrar,xóa bỏ
558,0,보상 획득,Get,得る,得到,得到,Получать,Obtenir,Conseguir,Lấy
559,0,뽑기판,board,ボード,木板,木板,доска,conseil,junta,Cái bảng
560,0,<{0}일후 초기화>,<Reset after {0} days>,＜{0}日後にリセット＞,<0天后重置>,<0天後重置>,<Сброс через {0} дней>,<Réinitialiser après {0} jours>,<Reiniciar después de {0} días>,<Đặt lại sau {0} ngày>
561,0,완주 보상,Finish reward,完走報酬,完成奖励,完成獎勵,Завершить награду,Récompense finale,Recompensa por finalizar,Hoàn thành phần thưởng
562,0,주사위를 던져주세요,Please roll the dice.,サイコロを振ってください。,请掷骰子。,請擲骰子。,"Пожалуйста, бросьте кубик.",Veuillez lancer les dés.,"Por favor, tira los dados.",Hãy tung xúc xắc.
563,0,완주,Finish,仕上げる,结束,結束,Заканчивать,Finition,Finalizar,Hoàn thành
564,0,"<color=yellow>가로,세로</color> 빙고","<color=yellow>Horizontal, Vertical</color> Bingo",<color=yellow>水平、垂直</color> ビンゴ,<color=yellow>水平，垂直</color>宾果,<color=yellow>水平，垂直</color>賓果,"<color=yellow>Горизонтальный, Вертикальный</color> Бинго","<color=yellow>Horizontal, Vertical</color> Bingo","<color=yellow>Horizontal, Vertical</color> Bingo","<color=yellow>Ngang, Dọc</color> Bingo"
565,0,<color=red>전체</color> 빙고,<color=red>All</color> Bingo,<color=red>すべて</color> ビンゴ,<color=red>全部</color> 宾果,<color=red>全部</color> 賓果,<color=red>Все</color> Бинго,<color=red>Tous</color> Bingo,<color=red>Todos</color> Bingo,<color=red>Tất cả</color> Bingo
566,0,눈금(합계) 확률,Scale (Sum) Probability,スケール（合計）確率,规模（总和）概率,規模（總和）機率,Шкала (сумма) Вероятность,Échelle (Somme) Probabilité,Escala (Suma) Probabilidad,Xác suất (Tổng)
567,0,합계 : {0},Total : {0},合計：{0},总计：{0},總計：{0},Всего: {0},Total : {0},Total: {0},Tổng cộng: {0}
568,0,아이템 확률,Item probability,項目確率,项目概率,專案機率,Вероятность элемента,Probabilité de l'élément,Probabilidad del ítem,Xác suất của mục
569,0,{0}개 <color=yellow>({1}%),{0} items <color=yellow>({1}%),{0}個のアイテム <color=yellow>({1}%),0 件商品 <color=yellow>({1}%),0 件商品 <color=yellow>({1}%),{0} товаров <color=yellow>({1}%),{0} articles <color=yellow>({1}%),{0} artículos <color=yellow>({1}%),{0} mục <color=yellow>({1}%)
570,0,"드디어 퇴근 시간! 고생한 당신, 이제 즐길 시간입니다.","Finally, it's time to go home! You've worked hard, now it's time to enjoy yourself.",さあ、いよいよ帰宅の時間です！よく頑張ったんだから、これからはゆっくり休んでください。,终于可以回家了！你辛苦了，现在是好好放松的时候了。,終於可以回家了！你辛苦了，現在是好好放鬆的時候了。,"Наконец-то пора домой! Вы много работали, теперь пора отдохнуть и насладиться жизнью.","Enfin, il est temps de rentrer à la maison ! Vous avez bien travaillé, il est temps de vous détendre.","¡Por fin es hora de volver a casa! Has trabajado duro, ahora es momento de disfrutar.","Cuối cùng thì cũng đến lúc về nhà rồi! Bạn đã làm việc chăm chỉ, giờ là lúc để tận hưởng cuộc sống."
571,0,케이팝,K-pop,K-POP,韩国流行音乐,韓國流行音樂,K-pop,K-pop,K-pop,K-pop
572,0,<color=red>동일등급</color>안에서의 스킬은 모두 <color=yellow>동일한 확률</color>로 등장합니다.,All skills within the same grade appear with the same probability.,同じ学年内のすべてのスキルは、同じ確率で出現します。,同一等级的所有技能出现的概率相同。,同一等級的所有技能出現的機率相同。,Все навыки в рамках одного класса проявляются с одинаковой вероятностью.,Toutes les compétences d'un même niveau apparaissent avec la même probabilité.,Todas las habilidades dentro del mismo grado aparecen con la misma probabilidad.,Tất cả các kỹ năng trong cùng một cấp độ đều xuất hiện với xác suất như nhau.
573,0,특성은 모두 <color=yellow>동일한 확률</color>로 등장 합니다.,All traits appear with equal probability.,すべての特性は等しい確率で現れる。,所有性状出现的概率均等。,所有性狀出現的機率均等。,Все признаки проявляются с равной вероятностью.,Tous les traits apparaissent avec une probabilité égale.,Todos los rasgos aparecen con igual probabilidad.,Tất cả các đặc điểm đều xuất hiện với xác suất như nhau.
574,0,<color=red>동일등급</color>안에서의 보석은 모두 <color=yellow>동일한 확률</color>로 등장합니다.,All gems within the same grade appear with the same probability.,同じグレードの宝石はすべて、同じ確率で出現します。,同一等级的宝石出现概率相同。,同一等級的寶石出現機率相同。,Все драгоценные камни одного класса появляются с одинаковой вероятностью.,Toutes les gemmes de même qualité apparaissent avec la même probabilité.,Todas las gemas del mismo grado aparecen con la misma probabilidad.,Tất cả các viên đá quý cùng cấp độ đều xuất hiện với xác suất như nhau.
575,0,<color=red>전설 </color>부터는 <color=yellow>승급</color> 으로 획득 가능합니다.,"From <color=red>Legend</color> onwards, you can obtain them through <color=yellow>Promotion</color>.",<color=red>Legend</color>以降は、<color=yellow>Promotion</color>を通じて入手できます。,从《传奇》开始，您可以通过《晋升》获得它们。,從《傳奇》開始，您可以透過《晉升》獲得它們。,"Начиная с <color=red>Легенды</color>, вы можете получить их через <color=yellow>Акцию</color>.","À partir de <color=red>Légende</color>, vous pouvez les obtenir via <color=yellow>Promotion</color>.","A partir de <color=red>Leyenda</color>, puedes obtenerlos mediante <color=yellow>Promoción</color>.","Từ cấp độ <color=red>Huyền thoại</color> trở đi, bạn có thể nhận được chúng thông qua <color=yellow>Khuyến mãi</color>."
576,0,회수 완료,Recovery completed,復旧完了,恢复完成,恢復完成,Восстановление завершено.,Récupération terminée,Recuperación completada,Quá trình phục hồi đã hoàn tất.
577,0,벌써 가는 거예요?,Game over,ゲームオーバー,游戏结束,遊戲結束,Игра закончена,Jeu terminé,Juego terminado,Trò chơi kết thúc
578,0,응원 에너지 충전 완료! 다음에 또 만나요!,Would you like to exit the game?,ゲームを終了しますか？,您想退出游戏吗？,您想退出遊戲嗎？,Вы хотите выйти из игры?,Souhaitez-vous quitter le jeu ?,¿Deseas salir del juego?,Bạn có muốn thoát khỏi trò chơi không?
579,0,다음에 봐요,yes,はい,是的,是的,да,Oui,Sí,Đúng
580,0,조금 더 있기,no,いいえ,不,不,нет,Non,No,KHÔNG
581,0,가방을 비워주세요!,Please empty your bag!,バッグの中身を空にしてください！,请清空您的包！,請清空您的包包！,"Пожалуйста, вытряхните содержимое своей сумки!",Veuillez vider votre sac !,"¡Por favor, vacíe su bolsa!",Hãy đổ hết đồ trong túi ra!
582,0,랭킹 보상,Ranking rewards,ランキング報酬,排名奖励,排名獎勵,Награды за рейтинг,Récompenses de classement,Recompensas por clasificación,Phần thưởng xếp hạng
583,0,랭킹은 <color=red>매주월요일 9시</color>에 종료됩니다.,The ranking ends at 9:00 every Monday.,ランキングは毎週月曜日の午前9時に締め切られます。,排名于每周一上午 9:00 结束。,排名於每週一上午 9:00 結束。,Рейтинг заканчивается в 9:00 каждый понедельник.,Le classement se termine tous les lundis à 9h00.,La clasificación finaliza todos los lunes a las 9:00.,Bảng xếp hạng kết thúc lúc 9:00 mỗi thứ Hai.
584,0,"동점경우 <color=red>공동순위</color>로 처리되고, 다음순위는 수만큼 건너 뜁니다.","In case of a tie, it is treated as a joint ranking, and the next ranking is skipped by that number.",同点の場合は、共同順位として扱われ、次の順位はその順位分だけ飛ばされる。,如果出现并列情况，则视为并列排名，下一个排名将跳过该数字。,如果出現並列情況，則視為並列排名，下一個排名將跳過該數字。,"В случае ничьей, результат рассматривается как общий рейтинг, и следующий рейтинг пропускается на величину этого числа.","En cas d'égalité, le classement est considéré comme un classement commun, et le classement suivant est sauté de ce nombre.","En caso de empate, se considera una clasificación conjunta y se omite ese número en la siguiente posición.","Trong trường hợp có kết quả bằng nhau, thứ hạng sẽ được coi là đồng hạng, và thứ hạng tiếp theo sẽ bị bỏ qua một số điểm tương ứng."
585,0,뽑기 일일 미션,Daily Draw Mission,デイリードローミッション,每日抽奖任务,每日抽獎任務,Ежедневное задание по рисованию,Mission de tirage quotidien,Misión del sorteo diario,Nhiệm vụ rút thăm hàng ngày
586,0,마블 일일 미션,Marvel Daily Mission,マーベル・デイリーミッション,漫威每日任务,漫威每日任務,Ежедневная миссия Marvel,Mission quotidienne Marvel,Misión diaria de Marvel,Nhiệm vụ hàng ngày của Marvel
587,0,일일 미션은 매일 초기화 됩니다,Daily missions are reset every day.,デイリーミッションは毎日リセットされます。,每日任务每天都会重置。,每日任務每天都會重置。,Ежедневные задания сбрасываются каждый день.,Les missions quotidiennes sont réinitialisées chaque jour.,Las misiones diarias se reinician todos los días.,Nhiệm vụ hàng ngày được thiết lập lại mỗi ngày.
588,0,완료,complete,完了,完全的,完全的,полный,complet,completo,hoàn thành
589,0,[공지사항],[NOTICE],[知らせ],[注意],[注意],[УВЕДОМЛЕНИЕ],[AVIS],[AVISO],[ĐỂ Ý]
590,0,[업데이트],[UPDATE],[アップデート],[更新],[更新],[ОБНОВЛЯТЬ],[MISE À JOUR],[ACTUALIZAR],[CẬP NHẬT]
